Subject,BPM,RMSSD,SDNN,PNN50,SD1,SD2,LF_HF,Label
S3,0.9843546813420369,0.8798082100559832,0.922353890607546,0.8424575706616788,0.8902021687402771,0.9631812994258404,0.634907446140506,Baseline
S3,1.0077848086889294,0.8500721583224811,0.9873534421298388,0.8205185714256977,0.8536939790064031,1.071186853104654,0.7246215178068031,Baseline
S3,1.007095496374824,0.8207354240867099,0.9109279567303676,0.7722527731065391,0.8218635738260219,0.9683131051157282,0.9177884000226118,Baseline
S3,1.0235773258867849,0.7756880207709482,0.8679363084124542,0.7956543722915856,0.7766360124489249,0.9283725667665048,1.2830571422490515,Baseline
S3,1.0226415905681356,0.7982765274555688,0.8674567140363905,0.7534173396161357,0.7978260400102232,0.9131252776857074,1.3551699724590374,Baseline
S3,1.0179080499626183,0.7952483895227384,0.8566004711898884,0.8031428840308006,0.793964974030488,0.8956935964470037,1.154436618401974,Baseline
S3,1.0083569039885834,0.7609188549011454,0.8609909384692648,0.745623367137348,0.7586078542558239,0.9184886642571154,1.4552378796116583,Baseline
S3,1.0083569039885834,0.7609188549011454,0.8609909384692648,0.745623367137348,0.7586078542558239,0.9184886642571154,1.4552378796116583,Baseline
S3,1.0097026995039282,0.7667565679065458,0.8603210636607139,0.7587044788415119,0.7644289661830905,0.9148137837028174,1.4875318106629631,Baseline
S3,1.002283345290136,0.7520425142430316,0.8720368348405613,0.7963856722661183,0.7493063164566608,0.9383876701404203,1.495307495873577,Baseline
S3,1.0024750873340529,0.7833698306986653,0.8769039485233225,0.8554184563641664,0.7804273446686015,0.9304211813482272,1.5847312365695416,Baseline
S3,1.0008053173937157,0.8010471173299272,0.8792567465564378,0.8701439696975088,0.7974574359827205,0.9245490633981264,1.6010806535345212,Baseline
S3,0.9977504880365772,0.7939434476188986,0.9007664771918782,0.8580586367850433,0.7910569274419263,0.9612802921457144,1.4437712043985178,Baseline
S3,0.9815884306128252,0.778919289708804,0.8354320208549705,0.8787703969833031,0.7767127859479055,0.8705790593415533,1.0133451997078091,Baseline
S3,0.9726299705713654,0.7658749416067331,0.8195435993634437,0.8510540764847572,0.7643713491608731,0.8546922718296532,0.8152330817049578,Baseline
S3,0.9699872193252376,0.7109873056108842,0.7724290722972211,0.8613588623111398,0.7094106295618857,0.810643130682596,0.724322868723209,Baseline
S3,0.9587875511998992,0.7418530920035841,0.6892224650426702,0.9207629217808734,0.7402329321258009,0.6603331290528863,0.7336374358604495,Baseline
S3,0.9529201845114262,0.7639996143590595,0.6588619752972613,0.9331387675037346,0.7631644478959407,0.5926388740526491,0.8602337402371192,Baseline
S3,0.9601235319577732,0.8181219478254738,0.7295401029171285,1.0639927096134536,0.8177605200880552,0.6772091174617249,0.792696230131358,Baseline
S3,0.9698327108318552,0.8464686028744357,0.8460944446378691,1.112043993273416,0.8452058495044223,0.8508269363059663,0.6435550061768437,Baseline
S3,0.9700602219944284,0.9316322972213428,0.8590247177275443,1.1365229491001896,0.9297251254395504,0.8180038111332075,0.6003673339275146,Baseline
S3,0.973944344639976,0.954220481531494,0.8804266904312226,1.1080148483702517,0.953609474343358,0.8399815502449998,0.3628527577838765,Baseline
S3,0.977014787360444,0.9621595750303872,0.8800220074198658,1.1032182472950558,0.9624177757029212,0.8348389126653346,0.2986442784403245,Baseline
S3,0.976877905892762,0.9573830697466448,0.8901765738572823,1.1032182472950558,0.960117933787466,0.8569707045907141,0.2321131145468737,Baseline
S3,0.971460685063423,0.9731711506511502,0.9434925869667068,1.072573295981304,0.9756754979793132,0.9345472456672028,0.2284900352573806,Baseline
S3,0.9654638956629176,1.0774655599938916,1.0225141539047948,1.1484784830815196,1.0783998687398637,0.9978690501342196,0.7260504130301335,Baseline
S3,0.9654638956629176,1.0774655599938916,1.0225141539047948,1.1484784830815196,1.0783998687398637,0.9978690501342196,0.7260504130301335,Baseline
S3,0.9689561069860402,1.068342318339418,1.0280886984058613,1.0924551424433966,1.06863465173052,1.0121689216861198,1.1872543658660282,Baseline
S3,0.9732137013702988,1.1255483571395315,1.074731005447331,1.147346977186858,1.1288800017661609,1.0542771804881663,1.3568538928230114,Baseline
S3,0.9799032031039824,1.0918727885676636,1.044171596597393,1.1088757767683637,1.0934603275732149,1.0239511421908087,1.0630676642187349,Baseline
S3,1.002263844710406,1.091317639816961,1.3068410933414842,1.0775620089858684,1.0908501848144732,1.428315341961029,0.6644654804938244,Baseline
S3,0.9925392027254278,1.1348699470670427,1.2661083172108023,1.005724541720144,1.134947252775109,1.3466963111439911,0.5963541075074645,Baseline
S3,1.005030892999893,1.066870292129504,1.32179656254298,0.9477647669943888,1.0632458751185798,1.461846602277136,1.1037535584529763,Baseline
S3,1.0007026467297775,1.1451907117372762,1.3153839299485932,0.9401338107383954,1.1444100860065414,1.414605684038822,1.118263418732689,Baseline
S3,1.001271033582226,1.1614334655145588,1.2997837645022523,0.9575934386521084,1.158041323725023,1.3829179680217818,1.612625275240586,Baseline
S3,1.0012607419764374,1.1607428135045432,1.2754088737334228,0.9504649515157404,1.1580973291756091,1.3453165661265645,1.5888388692119462,Baseline
S3,1.0012340545606444,1.1351909522897492,1.1945047245436171,0.958658614890876,1.1314757409502063,1.2335536855469262,1.825105419073888,Baseline
S3,1.0106020297549767,1.1033285340298022,1.129479288312568,0.9377355102007972,1.1005643946335095,1.1499203985440722,1.6053713694064904,Baseline
S3,1.009966639956043,1.1259597317264096,1.1180254748553249,0.9524450868313982,1.12224416862855,1.118174388830648,1.5608435446357125,Baseline
S3,1.0108701537051854,1.107846403545908,1.1087481087736852,0.9806384420400496,1.1037167188605077,1.113645474870014,1.209355551202114,Baseline
S3,1.0098142227124174,1.1280160239251746,1.0914365503622845,1.007286225791138,1.122949320587768,1.0730879794880486,1.0700687590137028,Baseline
S3,1.0067914266850704,1.1125903816444498,1.1077729953397493,1.007286225791138,1.1078681108242825,1.1084515761125826,0.5831776729894659,Baseline
S3,0.9931465636847072,1.0351405640015072,0.925164314193472,0.9411830672235943,1.0309713818416608,0.857962472598748,0.4041535826358282,Baseline
S3,0.9942073431246296,1.0437265439935537,0.9244429687679616,0.9781868459349492,1.040483727556502,0.8507105840342254,0.442543832436408,Baseline
S3,0.9848331966338586,0.9295016864767484,0.8040883877839807,0.9504649515157404,0.9259901351212017,0.7235404239664597,0.5409875264396706,Baseline
S3,0.9887704444542256,0.9022639240642192,0.7841996046076547,0.9009615686242956,0.8981628082267652,0.7083340682380999,0.6362769578150625,Baseline
S3,0.9879801312541936,0.8585622183415705,0.7605531585134637,0.942750138597593,0.8542546285452589,0.6987813600097794,0.9246077784948616,Baseline
S3,0.9887201723721546,0.8663540871731075,0.7594767660946625,0.9745094517772992,0.8615657998202085,0.6908606189370655,1.119165912456593,Baseline
S3,0.9923442497035718,0.8665356402961488,0.7610451480766461,0.9630446346975664,0.861629470316562,0.6934591673646539,1.3669248468032271,Baseline
S3,0.9935307190692214,0.8798430809071545,0.7532148617967241,1.0112833933538012,0.8749580006913493,0.6696815228948799,1.817717457732838,Baseline
S3,0.9931648317346708,0.8419175895531309,0.7429023481256821,0.9846222857108372,0.8374248648231982,0.680079250936995,1.64509186158802,Baseline
S3,1.898801524450432,0.5069039020752436,0.5658148048303379,0.4914335828859793,0.5105557541672934,0.6093744679693572,2.472128909522352,Stress
S3,1.898801524450432,0.5069039020752436,0.5658148048303379,0.4914335828859793,0.5105557541672934,0.6093744679693572,2.472128909522352,Stress
S3,1.843271023628096,0.4022160882100214,0.3262418297391979,0.487738593540972,0.4075167380211548,0.2786694624306222,1.9092249618932808,Stress
S3,1.6611365818997863,0.5793464868187981,1.149238505400126,0.6692857366923338,0.5807983313677617,1.3941200958397209,26.674917441522663,Stress
S3,1.6410215550646043,0.5466621564055045,1.078155186308046,0.6006410457495304,0.5480564305697758,1.3032181306478026,25.485078655557384,Stress
S3,1.6410215550646043,0.5466621564055045,1.078155186308046,0.6006410457495304,0.5480564305697758,1.3032181306478026,25.485078655557384,Stress
S3,1.6471031485670835,0.5573296066398746,1.0969270823661494,0.6006410457495304,0.558751573122358,1.325621376929189,23.57718330204285,Stress
S3,1.660435779654506,0.5537964514303066,1.1520020402496798,0.6006410457495304,0.5551105300708625,1.3998502595880464,17.482962493636034,Stress
S3,1.660435779654506,0.5537964514303066,1.1520020402496798,0.6006410457495304,0.5551105300708625,1.3998502595880464,17.482962493636034,Stress
S3,1.660435779654506,0.5537964514303066,1.1520020402496798,0.6006410457495304,0.5551105300708625,1.3998502595880464,17.482962493636034,Stress
S3,1.6512427113739332,0.5538370522782435,1.187929836541512,0.5616383804411194,0.5556171529408652,1.4493205140938874,14.78272502614126,Stress
S3,1.6182941680489422,0.5799109115510838,1.2573205852175189,0.5720390911900289,0.5834335752837265,1.5404635485096123,7.71474026596445,Stress
S3,1.5697474873242685,0.6149796193321246,1.2772322157692213,0.5616383804411194,0.6207719390650668,1.5653018195753023,6.400549528133635,Stress
S3,1.5697474873242685,0.6149796193321246,1.2772322157692213,0.5616383804411194,0.6207719390650668,1.5653018195753023,6.400549528133635,Stress
S3,1.5697474873242685,0.6149796193321246,1.2772322157692213,0.5616383804411194,0.6207719390650668,1.5653018195753023,6.400549528133635,Stress
S3,1.712452040217891,1.0365191628599402,1.1815185395533658,0.7020479755513991,1.0279648358533469,1.2909288181208527,1.8948342668690408,Stress
S3,1.7544278192003924,0.6292830988518449,0.7184195597144486,0.7078983753476606,0.6350639716647914,0.7782055146396808,1.308762204048867,Stress
S3,1.7977116163991544,0.5073560091329832,0.6894155314130779,0.5883830652240297,0.5081419474164474,0.7931717742533527,0.3160162025500873,Stress
S3,1.7018155314111514,0.8084664444018973,0.8054091566700138,0.81289765590162,0.8186168078953667,0.8220109050476775,0.9655511732911216,Stress
S4,1.0109994752412614,0.8788721911499058,0.8997153901207998,1.0278595275002178,0.875149216719577,0.9127178247923976,0.405737418318586,Baseline
S4,1.0109994752412614,0.8788721911499058,0.8997153901207998,1.0278595275002178,0.875149216719577,0.9127178247923976,0.405737418318586,Baseline
S4,1.009058545205104,0.8852192462494836,0.8877102032104544,1.0434331567047666,0.8816603163531948,0.8928782650086484,0.3610738638244513,Baseline
S4,0.9943666754707992,0.972525581931221,0.8323932433609885,1.1048115776874,0.9692317020993312,0.7688493645731574,0.4311017897296804,Baseline
S4,1.0154440883114788,0.997556827322746,1.124522240204542,1.0773871768228191,0.9950474458573312,1.1848052269011264,0.4915340345222121,Baseline
S4,1.016343925472018,0.8998299573089779,1.1562630098110571,0.938640730636856,0.9008801582862724,1.262439639706098,0.6175726813384166,Baseline
S4,1.0180420502639982,0.9714642927866152,1.2585551091373195,1.0971392750645708,0.9687777461903422,1.3748937947258228,1.664016564940696,Baseline
S4,1.0448326032858652,0.9500791509114304,1.3122824363609995,0.9531707729067764,0.948801157921124,1.4509077174059064,2.9022550310723627,Baseline
S4,1.046440475429085,0.9371444382904996,1.2323372197571836,0.9323674425457158,0.934268117080292,1.3466828140488294,3.3862195368134453,Baseline
S4,1.046440475429085,0.9371444382904996,1.2323372197571836,0.9323674425457158,0.934268117080292,1.3466828140488294,3.3862195368134453,Baseline
S4,1.0500683806794806,0.9213284237088528,1.1899732001901089,0.8545027046175984,0.918349594624962,1.295186397394382,2.680953658811552,Baseline
S4,1.0499709640429415,0.8641684334729162,1.1213861691647988,0.8211437401730676,0.8602043531452589,1.2206100596051668,1.7257007168031515,Baseline
S4,1.0593701407742355,0.7885592751691354,1.121731883447355,0.7831886517384012,0.785036541627889,1.2430627716477345,0.7108213479622062,Baseline
S4,1.0616529065456184,0.7775962739002886,1.09561992559999,0.7751867242621467,0.7735636652794574,1.2115259671890726,0.710822979988742,Baseline
S4,1.0616529065456184,0.7775962739002886,1.09561992559999,0.7751867242621467,0.7735636652794574,1.2115259671890726,0.710822979988742,Baseline
S4,1.063579560929142,0.7880992206264632,1.0900956420909045,0.8053144632540685,0.7839656851105329,1.2011374289990302,0.6925260579101293,Baseline
S4,1.0537843953409327,0.7382719313851919,0.980364483981743,0.7510236005627832,0.7341423269674936,1.0711318630201023,0.6850455690325374,Baseline
S4,1.0546493223198652,0.7745638825840863,0.9876833049388564,0.7705660460319729,0.7701105023016402,1.0694471690524192,0.7633326507574262,Baseline
S4,1.0598195925657423,0.723327039839108,0.9043479531659572,0.6836021636940787,0.7195183733197311,0.975563065976837,2.1842381862293245,Baseline
S4,1.060848161687621,0.765300478350324,0.9015328560871038,0.7691726173773038,0.7616982080731008,0.9576162644791794,2.961840142004565,Baseline
S4,1.0621617408550172,0.7347740696243686,0.9185442762272858,0.7255479017648596,0.7319881390523622,0.9919657959567444,2.037980972907393,Baseline
S4,1.061213700488751,0.7413853742799656,0.9154508944579144,0.7446646663334191,0.7386755397794799,0.985491551501419,1.9044819674853368,Baseline
S4,1.07311692752277,0.8149053859961205,0.8924197347528057,0.7365410517916,0.8115424640802877,0.9282768038250172,0.9565992838294026,Baseline
S4,1.0888133519827643,0.8342252396966632,0.7924723982861385,0.7089207623494149,0.8319987925352077,0.777582526934736,0.538700932539619,Baseline
S4,1.0976106830726555,0.8432447463540196,0.73110472804658,0.6621787340626404,0.8420691812978234,0.6809587467843031,0.4535645517010341,Baseline
S4,1.0974108458632872,0.826171593580291,0.7322478936184563,0.5907673019578459,0.82540738490902,0.6925365984203711,0.3301039734438868,Baseline
S4,1.0974108458632872,0.826171593580291,0.7322478936184563,0.5907673019578459,0.82540738490902,0.6925365984203711,0.3301039734438868,Baseline
S4,1.0956705330351155,0.8132768441481601,0.6923196324366319,0.5957317330667353,0.8122564347684617,0.6368077847530493,0.3337753205272412,Baseline
S4,1.1080022418039437,0.7989886675854545,0.6449782715777564,0.6269367286083262,0.799581642747655,0.5701224923782179,0.2492013159169906,Baseline
S4,1.1206614449783336,0.7621502722821588,0.667195858796403,0.60764636772807,0.7633489961003462,0.6271288955265784,0.204742388660178,Baseline
S4,1.1206614449783336,0.7621502722821588,0.667195858796403,0.60764636772807,0.7633489961003462,0.6271288955265784,0.204742388660178,Baseline
S4,1.1137888014145056,0.7089617104679302,0.6838509988324869,0.4190664605021172,0.711759879687523,0.682659243685947,0.3316851195694043,Baseline
S4,1.1058879086798228,0.8941429520032954,0.7696406395102495,0.5787108264076857,0.8971948218077248,0.7164596545364347,0.3344317952506521,Baseline
S4,1.1092265612226664,0.9023062712324958,0.7569236551260496,0.5957317330667353,0.9057289648676892,0.6919278500616732,0.3421996096126148,Baseline
S4,1.1191190055971625,0.8301825429026924,0.7380068188213361,0.6232270438236616,0.8371833397036054,0.7049635235907212,0.6120557027944297,Baseline
S4,1.1099539303050228,0.9566552142942668,0.8525468408084175,0.928348617362329,0.9657066753787144,0.8171457066827754,0.4705507841664194,Baseline
S4,1.1072199484408964,1.0117525530325244,0.900969930181702,1.0609698484140906,1.0252871748833254,0.8650731223545626,0.4615462016237113,Baseline
S4,1.1105911952342438,1.0469976689836846,0.9368078694138742,1.0660462591720523,1.061642149821246,0.9052578671473924,0.3363272140926588,Baseline
S4,1.1105911952342438,1.0469976689836846,0.9368078694138742,1.0660462591720523,1.061642149821246,0.9052578671473924,0.3363272140926588,Baseline
S4,0.9291301213423732,1.3329103792003685,1.3880412725815603,1.1574216528153711,1.350330099910797,1.4395417415451253,2.5163367950643702,Baseline
S4,0.931369986726876,1.3486968164609228,1.3649082069611636,1.19687920916135,1.3645907636528074,1.3979980535526024,2.643848941607337,Baseline
S4,0.931369986726876,1.3486968164609228,1.3649082069611636,1.19687920916135,1.3645907636528074,1.3979980535526024,2.643848941607337,Baseline
S4,0.931369986726876,1.3486968164609228,1.3649082069611636,1.19687920916135,1.3645907636528074,1.3979980535526024,2.643848941607337,Baseline
S4,0.9400239439382234,1.3736368133392407,1.3763386598652112,1.21529273545614,1.384936157837617,1.4006042960174316,2.349407474409947,Baseline
S4,0.9404927039646644,1.305318681255055,1.2903151251780622,1.2571993815063518,1.313554544293534,1.301372286207379,1.26096815537324,Baseline
S4,0.940023906456114,1.3731493888424735,1.3752070648756496,1.21529273545614,1.3859583435605995,1.3985097484733229,1.4356457381309458,Baseline
S4,0.9386453846371317,1.1849571702993231,1.3365802238551248,1.2002891214381628,1.180979855666476,1.4230306198142495,0.1190396230060543,Baseline
S4,0.9483701493912444,1.1261620782186097,1.3021623786261372,1.176089743989813,1.1216294853250863,1.392662682601739,0.209283054772003,Baseline
S4,0.9548631510614688,1.1099776507854406,1.2894878857060368,1.131890292826797,1.1032141329858696,1.3793154740097862,0.1748304235228928,Baseline
S4,0.9767156258854652,1.09010979723398,0.977141037103463,1.1661899986700333,1.092432858652458,0.9357683759836968,0.1953562068888767,Baseline
S4,0.9891204195491018,1.0688484311377997,0.880427291867922,1.1175105613389793,1.0742759784038398,0.7961594922064859,0.2624229864750323,Baseline
S4,0.990098824176278,0.9008181608497532,0.7355105720770829,1.1048115776874,0.911866949763978,0.6628238110085249,1.5779047566744548,Baseline
S4,0.990399387459471,0.890395467411113,0.7518451784367567,1.0609698484140906,0.9007856487017344,0.6972282265362947,1.6858844517787783,Baseline
S4,0.990399387459471,0.890395467411113,0.7518451784367567,1.0609698484140906,0.9007856487017344,0.6972282265362947,1.6858844517787783,Baseline
S4,0.990399387459471,0.890395467411113,0.7518451784367567,1.0609698484140906,0.9007856487017344,0.6972282265362947,1.6858844517787783,Baseline
S4,1.042666428507952,0.8529171156855067,0.7648671535045042,0.5671366098795321,0.857751110828164,0.7366287123302785,0.6762924162785201,Baseline
S4,1.042666428507952,0.8529171156855067,0.7648671535045042,0.5671366098795321,0.857751110828164,0.7366287123302785,0.6762924162785201,Baseline
S4,1.0309613719031083,0.8971243025044314,0.878255601790052,0.6751626308089665,0.899086984724506,0.8851290578188524,0.492252491996183,Baseline
S4,0.990156747017621,1.023779248770516,1.2456482928296106,0.8758866561846054,1.0225937500523574,1.3452758101738296,2.209051489500649,Baseline
S4,0.9882659296356248,0.9955197064081364,1.153044046042267,0.9452276831325532,0.9948563970365252,1.2248497544765449,2.365352911769075,Baseline
S4,0.97888658851766,1.0237071695451545,1.2009483111213632,1.0334121900137243,1.0219507225482898,1.2793341034206045,2.210352882189624,Baseline
S4,0.9746119595236974,1.0210378156733892,1.1571337464226477,1.0334121900137243,1.019580863932667,1.2200823611465432,2.144783061845524,Baseline
S4,0.9685314963767382,1.106639564254145,1.101989126394082,1.172650885089258,1.104167495540982,1.1060333853303483,1.223919087763421,Baseline
S4,0.965728068265724,1.115406752257302,1.101345489696235,1.1935910794658515,1.1128060372017374,1.101522690383131,1.050747533462638,Baseline
S4,0.953416525712414,1.0829018929866407,1.125421069756684,1.1529700310737738,1.078951395429005,1.1486329936938535,1.0927239001693727,Baseline
S4,0.949284359492223,1.0738468182301066,1.1256450218996463,1.1154860856843798,1.0691674989210378,1.152276952973972,1.06025186276084,Baseline
S4,0.935726281994316,1.0581659115857602,1.0830192384697797,1.144840982676074,1.0540222229619884,1.0980987537609228,0.96287778473459,Baseline
S4,0.9171343053526037,1.156819561380277,0.975418360887748,1.2916154676345446,1.152357782698561,0.8888121639067939,0.777252119092816,Baseline
S4,0.917243606914492,1.1529342700402518,0.967062067353736,1.3122879303047523,1.148217757743753,0.8775972859042281,0.7772521069201382,Baseline
S4,0.912509452892704,1.147112049041767,1.0027227049504754,1.3233187563855746,1.1421136945926995,0.9363585708998012,0.657832392324011,Baseline
S4,0.9133535691520792,1.1715377242719591,0.9735535626449244,1.3412014422826768,1.1665084843653195,0.8768949760270085,0.1936000421760206,Baseline
S4,0.9041251546112484,1.1832859940094864,0.9500424556600608,1.359208980444367,1.1780140182506151,0.8314326493803263,0.127334061480986,Baseline
S4,0.9012643783083284,1.181684673636588,0.9470565628965326,1.3338578803786902,1.1758494215608508,0.8271143198710953,0.1537365907688028,Baseline
S4,0.897767028193344,1.174043724659544,0.9571693764746516,1.327043791590038,1.1673098042242205,0.848409857262315,0.1630733724380452,Baseline
S4,0.8877211921395418,1.1669409245382771,0.9130257608609182,1.3189223485570511,1.1603068854005918,0.7798411198214218,0.2552686012126396,Baseline
S4,0.8933232162855052,1.148221023664066,0.9457497838313332,1.292864612187383,1.1416683797026574,0.8446822677581441,0.2622231495038665,Baseline
S4,0.8970480041548156,1.1436027105589874,0.962245243416667,1.276938019138698,1.1371680422550337,0.8738645198394573,0.2366076683513698,Baseline
S4,0.898890817639348,1.1848132368758473,1.0113706661923505,1.2814311156170184,1.177548212572609,0.9279659395792598,0.2957685830341342,Baseline
S4,0.8951092423012279,1.214388442854252,1.027735163350988,1.3227676032175673,1.2071252332914733,0.937049240377728,0.3692064530580977,Baseline
S4,0.8923285211742285,1.1748378687024148,1.0078210472734077,1.302099359417293,1.1678728591835383,0.9277971327485048,0.4408223207661405,Baseline
S4,0.888233712412175,1.174120274049622,1.026260064143437,1.3106098127468175,1.1669295437698903,0.9566441177686068,0.4460997085887361,Baseline
S4,0.8914000334893664,1.1709068362163153,1.0201084907069058,1.2834774763893226,1.1637872669465843,0.9489082814731044,0.4447686123374879,Baseline
S4,0.8881897190533328,1.13735110491157,1.0126232170849052,1.2834774763893226,1.1304352439548395,0.9551247186808344,0.431278848262015,Baseline
S4,0.886062322187106,1.12785295688874,1.0088596706166104,1.2834774763893226,1.1209875345731348,0.9543019194474336,0.4852959527359913,Baseline
S4,0.8871247579684314,1.119457617697127,1.001601013462007,1.3035318119579058,1.1126503791563946,0.9475764974898528,0.5805933082255934,Baseline
S4,0.9555709053935668,0.8546337435801132,1.0827729849401506,0.9645180440128094,0.8492724949573939,1.1698489853702272,0.5627738759981282,Stress
S4,0.9746247774295028,0.8626120117880145,1.3827369027150984,0.9425537717234088,0.8568876095145388,1.5581149614841108,0.2719093395086444,Stress
S4,1.0032901909145049,0.8572342755351087,1.7594199135890272,0.9153647206160028,0.8518960021173059,2.0330971179102284,0.472117723808821,Stress
S4,1.0079373457020744,0.8695817307051266,1.8156945943929863,0.8978966945809969,0.8643467343485707,2.1016095413886706,0.7809715403702059,Stress
S4,1.0137423019398075,0.9048205153754,1.867961354943861,0.9002168410786221,0.8997915830252612,2.16110171235588,0.8389633325008343,Stress
