Subject,BPM,RMSSD,SDNN,LF_HF,Label
S3,1.0266650766525707,1.107898637510866,1.3766489192621318,2.2905257608487695,Baseline
S3,1.0221104149615972,1.0739479296344367,1.2904634830650301,1.4757851479301707,Baseline
S3,1.0086117516035573,1.0810473841704618,1.1210209834578886,0.5438580001897564,Baseline
S3,0.9918149691091137,1.0624788326842316,0.9810378380419386,0.652128335371192,Baseline
S3,0.9821951388752879,1.1055978201558756,0.9696044541980063,0.5256397234295325,Baseline
S3,0.9821951388752879,1.1055978201558756,0.9696044541980063,0.5256397234295325,Baseline
S3,0.9811419819346774,1.1227097635411234,0.9924313059641601,0.5140341326134148,Baseline
S3,0.9897512524880117,1.1510448824480872,0.9384907471387657,0.4488453535908129,Baseline
S3,0.9897512524880117,1.1510448824480872,0.9384907471387657,0.4488453535908129,Baseline
S3,0.9923839966301171,1.1537647727313016,0.9360771075853868,0.4251377810934062,Baseline
S3,0.9987610689682692,1.0563449646919545,0.8517316277678731,0.40857298029683636,Baseline
S3,0.9995622752210872,0.9468468853137716,0.821839677989358,0.2717477404021009,Baseline
S3,0.9951508326872421,0.942826922632715,0.8092730132833303,0.18808098756940386,Baseline
S3,0.9843546813420367,0.8798082100559832,0.9223538906075461,0.634907446140506,Baseline
S3,1.0077848086889294,0.8500721583224811,0.9873534421298389,0.7246215178068031,Baseline
S3,1.007095496374824,0.8207354240867099,0.9109279567303676,0.9177884000226118,Baseline
S3,1.0235773258867849,0.7756880207709482,0.8679363084124542,1.2830571422490515,Baseline
S3,1.0226415905681356,0.7982765274555688,0.8674567140363905,1.3551699724590374,Baseline
S3,1.0179080499626183,0.7952483895227384,0.8566004711898884,1.1544366184019739,Baseline
S3,1.0083569039885834,0.7609188549011454,0.8609909384692648,1.4552378796116583,Baseline
S3,1.0083569039885834,0.7609188549011454,0.8609909384692648,1.4552378796116583,Baseline
S3,1.0097026995039282,0.7667565679065458,0.8603210636607139,1.4875318106629631,Baseline
S3,1.0022833452901359,0.7520425142430316,0.8720368348405613,1.495307495873577,Baseline
S3,1.0024750873340529,0.7833698306986653,0.8769039485233225,1.5847312365695416,Baseline
S3,1.0008053173937157,0.8010471173299272,0.8792567465564378,1.6010806535345212,Baseline
S3,0.9977504880365773,0.7939434476188986,0.9007664771918782,1.4437712043985178,Baseline
S3,0.9815884306128253,0.778919289708804,0.8354320208549705,1.0133451997078091,Baseline
S3,0.9726299705713654,0.7658749416067331,0.8195435993634437,0.8152330817049578,Baseline
S3,0.9699872193252375,0.7109873056108842,0.7724290722972211,0.724322868723209,Baseline
S3,0.9587875511998992,0.7418530920035841,0.6892224650426702,0.7336374358604495,Baseline
S3,0.9529201845114262,0.7639996143590595,0.6588619752972613,0.8602337402371192,Baseline
S3,0.9601235319577733,0.8181219478254738,0.7295401029171285,0.792696230131358,Baseline
S3,0.9698327108318553,0.8464686028744357,0.8460944446378691,0.6435550061768437,Baseline
S3,0.9700602219944285,0.9316322972213428,0.8590247177275443,0.6003673339275146,Baseline
S3,0.9739443446399761,0.954220481531494,0.8804266904312226,0.36285275778387654,Baseline
S3,0.977014787360444,0.9621595750303872,0.8800220074198658,0.2986442784403245,Baseline
S3,0.976877905892762,0.9573830697466447,0.8901765738572823,0.2321131145468737,Baseline
S3,0.971460685063423,0.9731711506511502,0.9434925869667067,0.22849003525738065,Baseline
S3,0.9654638956629177,1.0774655599938916,1.0225141539047948,0.7260504130301335,Baseline
S3,0.9654638956629177,1.0774655599938916,1.0225141539047948,0.7260504130301335,Baseline
S3,0.9689561069860402,1.068342318339418,1.0280886984058613,1.1872543658660282,Baseline
S3,0.9732137013702988,1.1255483571395315,1.074731005447331,1.3568538928230114,Baseline
S3,0.9799032031039823,1.0918727885676636,1.044171596597393,1.0630676642187347,Baseline
S3,1.002263844710406,1.091317639816961,1.3068410933414842,0.6644654804938244,Baseline
S3,0.9925392027254278,1.1348699470670427,1.2661083172108023,0.5963541075074645,Baseline
S3,1.005030892999893,1.066870292129504,1.32179656254298,1.1037535584529765,Baseline
S3,1.0007026467297775,1.1451907117372762,1.3153839299485932,1.118263418732689,Baseline
S3,1.001271033582226,1.1614334655145588,1.2997837645022523,1.612625275240586,Baseline
S3,1.0012607419764374,1.1607428135045432,1.2754088737334228,1.5888388692119462,Baseline
S3,1.0012340545606444,1.1351909522897492,1.1945047245436173,1.8251054190738873,Baseline
S3,1.0106020297549767,1.1033285340298022,1.129479288312568,1.6053713694064904,Baseline
S3,1.009966639956043,1.1259597317264096,1.1180254748553249,1.5608435446357125,Baseline
S3,1.0108701537051854,1.1078464035459081,1.1087481087736852,1.209355551202114,Baseline
S3,1.0098142227124174,1.1280160239251746,1.0914365503622843,1.0700687590137028,Baseline
S3,1.0067914266850704,1.1125903816444498,1.1077729953397493,0.5831776729894659,Baseline
S3,0.9931465636847071,1.0351405640015072,0.9251643141934721,0.4041535826358282,Baseline
S3,0.9942073431246297,1.0437265439935537,0.9244429687679615,0.44254383243640805,Baseline
S3,0.9848331966338586,0.9295016864767484,0.8040883877839807,0.5409875264396706,Baseline
S3,0.9887704444542255,0.9022639240642191,0.7841996046076547,0.6362769578150625,Baseline
S3,0.9879801312541937,0.8585622183415705,0.7605531585134637,0.9246077784948616,Baseline
S3,0.9887201723721546,0.8663540871731075,0.7594767660946625,1.119165912456593,Baseline
S3,0.9923442497035718,0.8665356402961488,0.7610451480766461,1.3669248468032271,Baseline
S3,0.9935307190692214,0.8798430809071545,0.7532148617967241,1.817717457732838,Baseline
S3,0.9931648317346708,0.8419175895531309,0.7429023481256821,1.6450918615880201,Baseline
S3,1.898801524450432,0.5069039020752436,0.5658148048303379,2.472128909522352,Social_Stress
S3,1.898801524450432,0.5069039020752436,0.5658148048303379,2.472128909522352,Social_Stress
S3,1.8432710236280958,0.4022160882100214,0.3262418297391979,1.9092249618932808,Social_Stress
S3,1.6611365818997863,0.5793464868187981,1.149238505400126,26.674917441522663,Social_Stress
S3,1.6410215550646043,0.5466621564055045,1.0781551863080459,25.485078655557384,Social_Stress
S3,1.6410215550646043,0.5466621564055045,1.0781551863080459,25.485078655557384,Social_Stress
S3,1.6471031485670835,0.5573296066398746,1.0969270823661494,23.577183302042858,Social_Stress
S3,1.660435779654506,0.5537964514303066,1.1520020402496798,17.482962493636034,Social_Stress
S3,1.660435779654506,0.5537964514303066,1.1520020402496798,17.482962493636034,Social_Stress
S3,1.660435779654506,0.5537964514303066,1.1520020402496798,17.482962493636034,Social_Stress
S3,1.6512427113739332,0.5538370522782435,1.187929836541512,14.78272502614126,Social_Stress
S3,1.6182941680489422,0.5799109115510838,1.2573205852175189,7.71474026596445,Social_Stress
S3,1.5697474873242685,0.6149796193321246,1.2772322157692213,6.400549528133635,Social_Stress
S3,1.5697474873242685,0.6149796193321246,1.2772322157692213,6.400549528133635,Social_Stress
S3,1.5697474873242685,0.6149796193321246,1.2772322157692213,6.400549528133635,Social_Stress
S3,1.712452040217891,1.0365191628599402,1.1815185395533658,1.8948342668690414,Cognitive_Stress
S3,1.7544278192003924,0.6292830988518449,0.7184195597144486,1.308762204048867,Cognitive_Stress
S3,1.7977116163991544,0.5073560091329832,0.6894155314130779,0.3160162025500873,Cognitive_Stress
S3,1.7018155314111514,0.8084664444018973,0.8054091566700138,0.9655511732911217,Cognitive_Stress
S4,1.0109994752412614,0.8788721911499058,0.8997153901207998,0.405737418318586,Baseline
S4,1.0109994752412614,0.8788721911499058,0.8997153901207998,0.405737418318586,Baseline
S4,1.009058545205104,0.8852192462494836,0.8877102032104544,0.36107386382445134,Baseline
S4,0.9943666754707992,0.972525581931221,0.8323932433609885,0.43110178972968044,Baseline
S4,1.0154440883114788,0.9975568273227459,1.124522240204542,0.4915340345222121,Baseline
S4,1.0163439254720181,0.8998299573089779,1.1562630098110571,0.6175726813384166,Baseline
S4,1.0180420502639982,0.9714642927866152,1.2585551091373197,1.664016564940696,Baseline
S4,1.0448326032858652,0.9500791509114305,1.3122824363609995,2.9022550310723627,Baseline
S4,1.046440475429085,0.9371444382904996,1.2323372197571836,3.3862195368134453,Baseline
S4,1.046440475429085,0.9371444382904996,1.2323372197571836,3.3862195368134453,Baseline
S4,1.0500683806794806,0.9213284237088529,1.1899732001901089,2.680953658811552,Baseline
S4,1.0499709640429415,0.8641684334729162,1.1213861691647988,1.7257007168031517,Baseline
S4,1.0593701407742357,0.7885592751691354,1.121731883447355,0.7108213479622062,Baseline
S4,1.0616529065456184,0.7775962739002886,1.09561992559999,0.710822979988742,Baseline
S4,1.0616529065456184,0.7775962739002886,1.09561992559999,0.710822979988742,Baseline
S4,1.063579560929142,0.7880992206264632,1.0900956420909043,0.6925260579101293,Baseline
S4,1.0537843953409327,0.7382719313851919,0.980364483981743,0.6850455690325374,Baseline
S4,1.0546493223198652,0.7745638825840863,0.9876833049388563,0.7633326507574262,Baseline
S4,1.0598195925657423,0.723327039839108,0.9043479531659572,2.1842381862293245,Baseline
S4,1.060848161687621,0.765300478350324,0.9015328560871038,2.9618401420045655,Baseline
S4,1.0621617408550172,0.7347740696243686,0.9185442762272858,2.0379809729073934,Baseline
S4,1.061213700488751,0.7413853742799656,0.9154508944579144,1.9044819674853366,Baseline
S4,1.07311692752277,0.8149053859961205,0.8924197347528057,0.9565992838294026,Baseline
S4,1.0888133519827643,0.8342252396966632,0.7924723982861385,0.538700932539619,Baseline
S4,1.0976106830726555,0.8432447463540196,0.73110472804658,0.4535645517010341,Baseline
S4,1.0974108458632872,0.826171593580291,0.7322478936184563,0.33010397344388687,Baseline
S4,1.0974108458632872,0.826171593580291,0.7322478936184563,0.33010397344388687,Baseline
S4,1.0956705330351155,0.8132768441481601,0.6923196324366319,0.3337753205272412,Baseline
S4,1.1080022418039437,0.7989886675854545,0.6449782715777564,0.24920131591699068,Baseline
S4,1.1206614449783336,0.7621502722821588,0.667195858796403,0.20474238866017802,Baseline
S4,1.1206614449783336,0.7621502722821588,0.667195858796403,0.20474238866017802,Baseline
S4,1.1137888014145056,0.7089617104679302,0.6838509988324869,0.33168511956940433,Baseline
S4,1.1058879086798228,0.8941429520032954,0.7696406395102495,0.3344317952506521,Baseline
S4,1.1092265612226664,0.9023062712324958,0.7569236551260496,0.3421996096126148,Baseline
S4,1.1191190055971623,0.8301825429026924,0.7380068188213361,0.6120557027944297,Baseline
S4,1.1099539303050228,0.9566552142942668,0.8525468408084175,0.4705507841664194,Baseline
S4,1.1072199484408964,1.0117525530325244,0.9009699301817019,0.4615462016237113,Baseline
S4,1.1105911952342438,1.0469976689836846,0.9368078694138742,0.3363272140926588,Baseline
S4,1.1105911952342438,1.0469976689836846,0.9368078694138742,0.3363272140926588,Baseline
S4,0.9291301213423732,1.3329103792003683,1.3880412725815605,2.5163367950643702,Baseline
S4,0.9313699867268761,1.3486968164609228,1.3649082069611636,2.643848941607337,Baseline
S4,0.9313699867268761,1.3486968164609228,1.3649082069611636,2.643848941607337,Baseline
S4,0.9313699867268761,1.3486968164609228,1.3649082069611636,2.643848941607337,Baseline
S4,0.9400239439382234,1.3736368133392407,1.3763386598652112,2.349407474409947,Baseline
S4,0.9404927039646643,1.305318681255055,1.2903151251780622,1.26096815537324,Baseline
S4,0.9400239064561139,1.3731493888424737,1.3752070648756496,1.4356457381309458,Baseline
S4,0.9386453846371315,1.1849571702993233,1.3365802238551248,0.11903962300605438,Baseline
S4,0.9483701493912443,1.1261620782186095,1.3021623786261372,0.20928305477200307,Baseline
S4,0.9548631510614687,1.1099776507854406,1.2894878857060368,0.17483042352289285,Baseline
S4,0.9767156258854652,1.09010979723398,0.977141037103463,0.19535620688887678,Baseline
S4,0.9891204195491018,1.0688484311377995,0.880427291867922,0.2624229864750323,Baseline
S4,0.9900988241762781,0.9008181608497531,0.7355105720770829,1.5779047566744548,Baseline
S4,0.990399387459471,0.890395467411113,0.7518451784367567,1.6858844517787785,Baseline
S4,0.990399387459471,0.890395467411113,0.7518451784367567,1.6858844517787785,Baseline
S4,0.990399387459471,0.890395467411113,0.7518451784367567,1.6858844517787785,Baseline
S4,1.0426664285079519,0.8529171156855067,0.7648671535045042,0.6762924162785201,Baseline
S4,1.0426664285079519,0.8529171156855067,0.7648671535045042,0.6762924162785201,Baseline
S4,1.0309613719031085,0.8971243025044314,0.878255601790052,0.49225249199618304,Baseline
S4,0.990156747017621,1.023779248770516,1.2456482928296106,2.209051489500649,Baseline
S4,0.9882659296356248,0.9955197064081365,1.153044046042267,2.365352911769075,Baseline
S4,0.9788865885176601,1.0237071695451543,1.2009483111213632,2.210352882189624,Baseline
S4,0.9746119595236974,1.0210378156733892,1.1571337464226477,2.144783061845524,Baseline
S4,0.9685314963767382,1.106639564254145,1.101989126394082,1.223919087763421,Baseline
S4,0.965728068265724,1.1154067522573021,1.101345489696235,1.050747533462638,Baseline
S4,0.9534165257124139,1.0829018929866407,1.125421069756684,1.0927239001693727,Baseline
S4,0.949284359492223,1.0738468182301066,1.1256450218996463,1.06025186276084,Baseline
S4,0.9357262819943161,1.0581659115857602,1.0830192384697797,0.9628777847345901,Baseline
S4,0.9171343053526035,1.156819561380277,0.9754183608877481,0.777252119092816,Baseline
S4,0.9172436069144919,1.1529342700402518,0.967062067353736,0.7772521069201382,Baseline
S4,0.9125094528927039,1.147112049041767,1.0027227049504754,0.657832392324011,Baseline
S4,0.9133535691520792,1.1715377242719591,0.9735535626449243,0.1936000421760206,Baseline
S4,0.9041251546112485,1.1832859940094864,0.9500424556600608,0.12733406148098603,Baseline
S4,0.9012643783083284,1.181684673636588,0.9470565628965326,0.1537365907688028,Baseline
S4,0.897767028193344,1.174043724659544,0.9571693764746516,0.16307337243804526,Baseline
S4,0.8877211921395418,1.1669409245382771,0.9130257608609182,0.2552686012126396,Baseline
S4,0.8933232162855052,1.148221023664066,0.9457497838313331,0.26222314950386655,Baseline
S4,0.8970480041548156,1.1436027105589874,0.962245243416667,0.2366076683513698,Baseline
S4,0.898890817639348,1.1848132368758473,1.0113706661923505,0.2957685830341342,Baseline
S4,0.8951092423012279,1.214388442854252,1.027735163350988,0.3692064530580977,Baseline
S4,0.8923285211742285,1.1748378687024148,1.0078210472734075,0.44082232076614053,Baseline
S4,0.888233712412175,1.174120274049622,1.026260064143437,0.44609970858873615,Baseline
S4,0.8914000334893664,1.1709068362163153,1.0201084907069058,0.4447686123374879,Baseline
S4,0.8881897190533328,1.1373511049115699,1.0126232170849052,0.431278848262015,Baseline
S4,0.886062322187106,1.12785295688874,1.0088596706166104,0.48529595273599135,Baseline
S4,0.8871247579684314,1.119457617697127,1.001601013462007,0.5805933082255934,Baseline
S4,0.9555709053935667,0.8546337435801132,1.0827729849401506,0.5627738759981282,Social_Stress
S4,0.9746247774295029,0.8626120117880145,1.3827369027150984,0.2719093395086444,Social_Stress
S4,1.0032901909145047,0.8572342755351087,1.7594199135890272,0.472117723808821,Social_Stress
S4,1.0079373457020744,0.8695817307051266,1.8156945943929863,0.7809715403702059,Social_Stress
S4,1.0137423019398077,0.9048205153753999,1.867961354943861,0.8389633325008343,Social_Stress
S4,0.999327950142603,0.9621979031125008,2.054512081492654,0.9355998819573244,Social_Stress
S4,0.991938312995123,0.9718725478071779,2.1189377182254443,1.5890908590372426,Social_Stress
S4,0.991062046971752,1.1097408376386515,2.1978603670598873,2.1073698776801293,Social_Stress
S4,1.0013316640824867,1.1585404813432678,2.225434727192203,1.122488543653514,Social_Stress
S4,0.9739851166873946,1.1571058584859109,2.302957773467506,0.6599938812857473,Social_Stress
S4,0.9757494021758045,1.2149747876978176,2.2833191625623788,0.6599938812862457,Social_Stress
S4,0.9691339554555007,1.2580014864863989,2.3610829088808716,0.6285321728954251,Social_Stress
S4,0.9603901235189057,1.2489469912370228,2.375077750300855,0.6341245215642715,Social_Stress
S4,0.9361378826490842,1.2786978889431486,2.2345221947810705,0.5649216406401101,Social_Stress
S4,0.8832912355641982,1.3430676604429403,1.4619979741647922,0.3540753994679135,Social_Stress
S4,0.8822080392282867,1.3198516543456342,1.360281850788964,0.29831567425085936,Social_Stress
S4,0.8817874075753521,1.272416770790965,1.3009134305041268,0.25548947070258515,Social_Stress
S4,0.8921645737222381,1.238753474775122,1.2652692051185654,0.21150322349778655,Social_Stress
S4,0.9026639142496617,1.2756813427734224,1.3650193080572013,0.2671945301509179,Social_Stress
S4,0.9140811580818534,1.2351252006343527,1.3202920807140535,0.16016035501583578,Social_Stress
S4,0.9003629603038515,1.2669969323817454,1.4188340899325174,0.10904257101691471,Social_Stress
S4,0.8403502050883364,1.397025717126665,1.3989899224457893,1.3486606389228266,Cognitive_Stress
S4,0.8336557085225166,1.2794171451390433,1.156012310859491,0.9811184838765418,Cognitive_Stress
S5,0.9472226850074256,0.7585154857094973,0.8562980508918413,0.4572961726475592,Baseline
S5,0.9495355854685676,0.7549002973579806,0.8633925907736826,0.45729617264755895,Baseline
S5,0.9509139733715775,0.7629658769422301,0.8383516555926661,0.4352961416480832,Baseline
S5,0.956796080176873,0.7725165622554084,0.8895168193465759,0.8217652019642689,Baseline
S5,0.9668278096714731,0.8085597766287042,0.8246457659119883,1.0565576860253871,Baseline
S5,0.9611198841814682,0.7847796520255619,0.8566606890206212,1.1059465009403269,Baseline
S5,0.9622005428150163,0.785778527244661,0.8579059296397542,1.2073345937951525,Baseline
S5,0.9642025455880736,0.7716690729231075,0.8875818767451303,1.0439621034995052,Baseline
S5,0.9637723437933964,0.7869679431538719,0.9294035626386368,1.075091643056189,Baseline
S5,0.9681480508873331,0.6314149061901,0.9572998285473688,1.095554586300291,Baseline
S5,0.9659817467461054,0.6674643983562693,0.9437582547738453,0.6240747792334144,Baseline
S5,0.9534790600168259,0.674802768469196,0.8196608973792388,1.2527523867193577,Baseline
S5,0.9482641352852093,0.6863385326761534,0.883685081638387,0.8322839364306962,Baseline
S5,0.9418778940427647,0.6920340040971328,0.8601744424831529,0.3386496280606234,Baseline
S5,0.9461924706068011,0.832641015920694,0.9422739852750217,0.2812620296826367,Baseline
S5,0.9438492372358164,0.8269170829541508,0.857946946533589,0.027827696977713538,Baseline
S5,0.9387964477034,0.877227810635275,0.8433991615626677,0.03704344118646391,Baseline
S5,0.9575297859590043,0.901427657207682,0.7829730066641238,0.12169714667003952,Baseline
S5,0.9826896004813166,0.9744092436212959,0.7432841520367982,0.22651991050485407,Baseline
S5,0.9826896004813166,0.9744092436212959,0.7432841520367982,0.22651991050485407,Baseline
S5,0.9826896004813166,0.9744092436212959,0.7432841520367982,0.22651991050485407,Baseline
S5,0.9925164451265701,0.7990026303432856,0.6670075651246248,1.2484492512670669,Baseline
S5,1.0100520588029387,0.9863261927191598,0.9094801067061896,2.1809881838563188,Baseline
S5,1.0122969524710335,0.9994478851574792,0.86680752963598,0.3434455409579458,Baseline
S5,1.0088206107441107,0.9725212836395012,0.840371670189596,0.5066758204973135,Baseline
S5,1.0077859371663827,0.9524476827129223,0.8206959845509225,0.4808105017172617,Baseline
S5,1.005828895701631,0.9030122935383222,0.807124620644993,0.4236139348200618,Baseline
S5,1.008303025076103,0.9079388044541239,0.7896464534548553,0.43308812489995197,Baseline
S5,0.9991776749966541,0.9202538080853732,0.9406735964006532,0.3427097590848013,Baseline
S5,0.9947269780511773,0.8672298091637752,0.9116303994807415,1.0782941888187214,Baseline
S5,0.9897671122712409,0.7531803250396831,0.9221315172544302,2.277503587406944,Baseline
S5,0.9826284115027,0.7554501619415641,0.8804168166413249,3.0868590344259927,Baseline
S5,0.9796872605578809,0.7439711366496221,0.8829248659806112,2.591150147220136,Baseline
S5,0.9752618733562473,0.7491479202342167,0.9038887332048021,2.298548755305542,Baseline
S5,0.9699748302334447,0.6893948235406386,0.7345752876973561,1.5998304026528032,Baseline
S5,0.9642235621524937,0.6645437122564434,0.7033368210380705,1.2254033917837075,Baseline
S5,0.9639074146063418,0.6963921993683023,0.7585077891848288,1.2283941345699243,Baseline
S5,0.9619675641321335,0.7014491296206913,0.7436816889607966,1.2714811949088234,Baseline
S5,0.9565439318239398,0.6979385019702782,0.7363296789663335,1.7836145446637541,Baseline
S5,0.9573414785574741,0.944476641272186,0.8038409538805051,1.7836145446699052,Baseline
S5,0.9584510799034006,0.946279493923652,0.7937646153441852,2.051044453782753,Baseline
S5,0.9594949453845746,0.9734186601630781,0.8152377760553287,1.2072082754414826,Baseline
S5,0.9541190382804515,0.9653718135111372,0.8798197809592391,0.968891848295744,Baseline
S5,0.9450686103085835,1.018726884786127,1.1456322240723085,0.5099233903347566,Baseline
S5,0.9450793640306681,0.9966856958662721,1.1228868865558095,0.38624232475283776,Baseline
S5,0.9450638985923151,1.004641774583348,1.132174178436162,0.2637921135200412,Baseline
S5,0.9392900540978011,1.0504308842479853,1.1625767493814876,0.6974354065130723,Baseline
S5,0.9421747838366706,1.136229906638242,1.2259567152459585,1.2190932131749415,Baseline
S5,0.9448252730285367,1.1042931145587833,1.1856606098525868,2.0117490716087882,Baseline
S5,0.9465415807508761,1.0953703545425841,1.1902692973521023,2.211154254609956,Baseline
S5,0.9482641490900613,1.0717434172443991,1.1829602074620276,1.9728952559275064,Baseline
S5,0.9462227813282755,0.8621300812317175,1.1707358375856596,0.9540326967418006,Baseline
S5,0.9462721209290251,0.8696739929986168,1.1973084339818516,0.8071149983039327,Baseline
S5,0.9403687654440909,0.8952391386359948,1.1763191199759782,0.6357120785387734,Baseline
S5,0.9720365204705845,0.9301167020786342,1.5972652047777622,0.23122773558138457,Baseline
S5,0.9978241238525718,0.8756425574664977,1.2803066742439604,0.8043714435871312,Baseline
S5,1.0263873189401187,1.01540168494683,1.317477686807914,2.525947612605554,Baseline
S5,1.038076564967452,0.9985027105845407,1.2588661595709185,2.062992170348549,Baseline
S5,1.0407601049409807,0.9277954831376239,1.2167640817725192,2.584400869612632,Baseline
S5,1.037321003615749,0.8657298860998276,1.1633817028228162,2.558018208756501,Baseline
S5,1.0472038225029352,0.8844098908340569,1.1387612651178356,1.7774665810627654,Baseline
S5,1.0532322709353497,0.8607770198287863,1.1281299983169977,1.5953407430201272,Baseline
S5,1.0691827116309456,0.897965909379435,0.9722104923878865,1.4034575068571464,Baseline
S5,1.0720709753346145,0.8502388724665129,0.9370749231586831,1.484155057305414,Baseline
S5,1.0742432407977647,0.8712996318141989,0.9685833307193077,1.4841550572987396,Baseline
S5,1.0742432407977647,0.8712996318141989,0.9685833307193077,1.4841550572987396,Baseline
S5,1.0651174288832945,0.8952167219260355,0.8966400325734046,1.9756135312330974,Baseline
S5,1.0649117743271967,0.9534911590795158,0.9108370788097945,2.4457415393615713,Baseline
S5,1.0613694118487802,0.9069264351143399,0.8812815436461758,3.7059636971571144,Baseline
S5,1.0584179651387584,0.9307271870920902,0.9026383506970296,3.576076479362654,Baseline
S5,1.0598618413212761,0.9127570283087091,0.9059730918032941,4.044568982015074,Baseline
S5,1.0687936167206347,1.0488915170119213,0.9605507493932282,1.8979691888189099,Baseline
S5,1.0596261579295094,1.2323807870146337,1.1259904082155472,0.3030333423594735,Baseline
S5,1.0292762443410535,1.5791353999316726,1.2224128286187024,0.29342808244943214,Baseline
S5,1.0115509671819636,1.258544436931513,0.9855842733033829,0.485497404827845,Baseline
S5,1.0039906032558643,1.496416778379691,1.1337782769424989,0.3567782633986414,Baseline
S5,1.0039906032558643,1.496416778379691,1.1337782769424989,0.3567782633986414,Baseline
S5,1.0036683143123872,1.4716551478633333,1.160534410933571,0.4163510148181064,Baseline
S5,1.009338789992374,1.2819343060209518,1.0278840939410465,0.18701886745845703,Baseline
S5,1.0125566615662334,1.2688068177627856,1.0181334214305535,0.14479282404420218,Baseline
S5,1.0120834243638288,1.2513164132680694,1.0011560982678342,0.12322957880124463,Baseline
S5,1.0151890458540842,1.2117986122097795,0.9553373239211043,0.12200272918171438,Baseline
S5,1.0177805297002345,1.0828343857888698,0.9447475476011618,0.16696271423417303,Baseline
S5,1.0212388159869095,1.1176136610600385,0.9982371863556616,0.14326315307110654,Baseline
S5,1.0219045713924046,1.0671397956855981,0.9506867504066364,0.110683078566849,Baseline
S5,1.0245331716239503,1.155932109620624,1.0470295471107989,0.12514454650641732,Baseline
S5,1.0347386274083263,0.9835422671997882,1.0776368941027863,0.07151748353148651,Baseline
S5,1.0564236033264813,0.8658048948576711,0.8622386012588017,0.20861991385751508,Baseline
S5,1.0573199394758983,1.0333110814587998,0.8366347379161941,0.12114519167394276,Baseline
S5,1.0724224635590829,1.1736639544194332,1.1911400057442814,0.2535390233267349,Baseline
S5,1.1000182006246577,1.3726720285730554,1.31463171062805,0.10937745021253314,Baseline
S5,1.0899515287530497,1.7084703750255776,1.3996987296493169,0.03183056393362029,Baseline
S5,1.0997412358569338,1.7883590112340326,1.4026216695929996,0.04594277153190094,Baseline
S5,1.0721858635540948,1.6864951429725017,1.5371132260687537,0.1980616090630059,Baseline
S5,1.06195182050844,1.8165238765397587,1.6202070692877153,0.24959402922483623,Baseline
S5,1.0566180019341465,1.853320110486676,1.6098841071633643,0.27335337569059015,Baseline
S5,1.0175515328260623,1.4437572544250787,1.0921736711229426,0.166503110663386,Baseline
S5,1.0164678020524796,1.4104552876555505,1.016247923347975,0.26191414881785224,Baseline
S7,0.9584842959374573,1.0206253807517998,1.381903595588269,0.4693585699174933,Baseline
S7,0.9504892441663751,0.9593929004800962,1.376809368770473,0.23133164797712408,Baseline
