Subject,BPM,RMSSD,SDNN,PNN50,SD1,SD2,LF_HF,Label
S3,1.002263844710406,1.091317639816961,1.3068410933414842,1.0775620089858684,1.0908501848144732,1.428315341961029,0.6644654804938244,Baseline
S3,0.9925392027254278,1.1348699470670427,1.2661083172108023,1.005724541720144,1.134947252775109,1.3466963111439911,0.5963541075074645,Baseline
S3,1.005030892999893,1.066870292129504,1.32179656254298,0.9477647669943888,1.0632458751185798,1.461846602277136,1.1037535584529765,Baseline
S3,1.0007026467297775,1.1451907117372762,1.3153839299485932,0.9401338107383954,1.1444100860065414,1.414605684038822,1.118263418732689,Baseline
S3,1.001271033582226,1.1614334655145588,1.2997837645022523,0.9575934386521083,1.1580413237250233,1.3829179680217818,1.612625275240586,Baseline
S3,1.0012607419764374,1.1607428135045432,1.2754088737334228,0.9504649515157404,1.1580973291756091,1.3453165661265643,1.5888388692119462,Baseline
S3,1.0012340545606444,1.1351909522897492,1.1945047245436173,0.958658614890876,1.1314757409502065,1.2335536855469262,1.8251054190738873,Baseline
S3,1.0106020297549767,1.1033285340298022,1.129479288312568,0.9377355102007973,1.1005643946335095,1.1499203985440722,1.6053713694064904,Baseline
S3,1.009966639956043,1.1259597317264096,1.1180254748553249,0.9524450868313982,1.12224416862855,1.118174388830648,1.5608435446357125,Baseline
S3,1.0108701537051854,1.1078464035459081,1.1087481087736852,0.9806384420400495,1.1037167188605077,1.113645474870014,1.209355551202114,Baseline
S3,1.0098142227124174,1.1280160239251746,1.0914365503622843,1.007286225791138,1.122949320587768,1.0730879794880486,1.0700687590137028,Baseline
S3,1.0067914266850704,1.1125903816444498,1.1077729953397493,1.007286225791138,1.1078681108242823,1.1084515761125826,0.5831776729894659,Baseline
S3,0.9931465636847071,1.0351405640015072,0.9251643141934721,0.9411830672235945,1.0309713818416608,0.857962472598748,0.4041535826358282,Baseline
S3,0.9942073431246297,1.0437265439935537,0.9244429687679615,0.9781868459349493,1.040483727556502,0.8507105840342254,0.44254383243640805,Baseline
S3,0.9848331966338586,0.9295016864767484,0.8040883877839807,0.9504649515157404,0.9259901351212017,0.7235404239664597,0.5409875264396706,Baseline
S3,0.9887704444542255,0.9022639240642191,0.7841996046076547,0.9009615686242956,0.8981628082267652,0.7083340682380999,0.6362769578150625,Baseline
S3,0.9879801312541937,0.8585622183415705,0.7605531585134637,0.942750138597593,0.8542546285452589,0.6987813600097794,0.9246077784948616,Baseline
S3,0.9887201723721546,0.8663540871731075,0.7594767660946625,0.9745094517772992,0.8615657998202085,0.6908606189370655,1.119165912456593,Baseline
S3,0.9923442497035718,0.8665356402961488,0.7610451480766461,0.9630446346975663,0.861629470316562,0.6934591673646539,1.3669248468032271,Baseline
S3,0.9935307190692214,0.8798430809071545,0.7532148617967241,1.0112833933538012,0.8749580006913493,0.6696815228948799,1.817717457732838,Baseline
S3,0.9931648317346708,0.8419175895531309,0.7429023481256821,0.9846222857108371,0.8374248648231982,0.680079250936995,1.6450918615880201,Baseline
S3,1.898801524450432,0.5069039020752436,0.5658148048303379,0.4914335828859793,0.5105557541672934,0.6093744679693572,2.472128909522352,Social_Stress
S3,1.898801524450432,0.5069039020752436,0.5658148048303379,0.4914335828859793,0.5105557541672934,0.6093744679693572,2.472128909522352,Social_Stress
S3,1.8432710236280958,0.4022160882100214,0.3262418297391979,0.487738593540972,0.40751673802115485,0.2786694624306222,1.9092249618932808,Social_Stress
S3,1.6611365818997863,0.5793464868187981,1.149238505400126,0.6692857366923338,0.5807983313677617,1.3941200958397209,26.674917441522663,Social_Stress
S3,1.6410215550646043,0.5466621564055045,1.0781551863080459,0.6006410457495304,0.5480564305697758,1.3032181306478026,25.485078655557384,Social_Stress
S3,1.6410215550646043,0.5466621564055045,1.0781551863080459,0.6006410457495304,0.5480564305697758,1.3032181306478026,25.485078655557384,Social_Stress
S3,1.6471031485670835,0.5573296066398746,1.0969270823661494,0.6006410457495304,0.558751573122358,1.325621376929189,23.577183302042858,Social_Stress
S3,1.660435779654506,0.5537964514303066,1.1520020402496798,0.6006410457495304,0.5551105300708625,1.3998502595880464,17.482962493636034,Social_Stress
S3,1.660435779654506,0.5537964514303066,1.1520020402496798,0.6006410457495304,0.5551105300708625,1.3998502595880464,17.482962493636034,Social_Stress
S3,1.660435779654506,0.5537964514303066,1.1520020402496798,0.6006410457495304,0.5551105300708625,1.3998502595880464,17.482962493636034,Social_Stress
S3,1.6512427113739332,0.5538370522782435,1.187929836541512,0.5616383804411194,0.5556171529408652,1.4493205140938874,14.78272502614126,Social_Stress
S3,1.6182941680489422,0.5799109115510838,1.2573205852175189,0.5720390911900289,0.5834335752837265,1.5404635485096123,7.71474026596445,Social_Stress
S3,1.5697474873242685,0.6149796193321246,1.2772322157692213,0.5616383804411194,0.6207719390650668,1.5653018195753023,6.400549528133635,Social_Stress
S3,1.5697474873242685,0.6149796193321246,1.2772322157692213,0.5616383804411194,0.6207719390650668,1.5653018195753023,6.400549528133635,Social_Stress
S3,1.5697474873242685,0.6149796193321246,1.2772322157692213,0.5616383804411194,0.6207719390650668,1.5653018195753023,6.400549528133635,Social_Stress
S3,1.712452040217891,1.0365191628599402,1.1815185395533658,0.7020479755513991,1.0279648358533469,1.2909288181208527,1.8948342668690414,Cognitive_Stress
S3,1.7544278192003924,0.6292830988518449,0.7184195597144486,0.7078983753476606,0.6350639716647914,0.7782055146396808,1.308762204048867,Cognitive_Stress
S3,1.7977116163991544,0.5073560091329832,0.6894155314130779,0.5883830652240297,0.5081419474164474,0.7931717742533527,0.3160162025500873,Cognitive_Stress
S3,1.7018155314111514,0.8084664444018973,0.8054091566700138,0.81289765590162,0.8186168078953667,0.8220109050476775,0.9655511732911217,Cognitive_Stress
S4,1.0109994752412614,0.8788721911499058,0.8997153901207998,1.0278595275002178,0.875149216719577,0.9127178247923976,0.405737418318586,Baseline
S4,1.0109994752412614,0.8788721911499058,0.8997153901207998,1.0278595275002178,0.875149216719577,0.9127178247923976,0.405737418318586,Baseline
S4,1.009058545205104,0.8852192462494836,0.8877102032104544,1.0434331567047666,0.8816603163531948,0.8928782650086484,0.36107386382445134,Baseline
S4,0.9943666754707992,0.972525581931221,0.8323932433609885,1.1048115776874,0.9692317020993311,0.7688493645731574,0.43110178972968044,Baseline
S4,1.0154440883114788,0.9975568273227459,1.124522240204542,1.0773871768228191,0.9950474458573313,1.1848052269011264,0.4915340345222121,Baseline
S4,1.0163439254720181,0.8998299573089779,1.1562630098110571,0.938640730636856,0.9008801582862723,1.262439639706098,0.6175726813384166,Baseline
S4,1.0180420502639982,0.9714642927866152,1.2585551091373197,1.0971392750645708,0.9687777461903422,1.3748937947258228,1.664016564940696,Baseline
S4,1.0448326032858652,0.9500791509114305,1.3122824363609995,0.9531707729067763,0.9488011579211241,1.4509077174059064,2.9022550310723627,Baseline
S4,1.046440475429085,0.9371444382904996,1.2323372197571836,0.9323674425457158,0.9342681170802921,1.3466828140488294,3.3862195368134453,Baseline
S4,1.046440475429085,0.9371444382904996,1.2323372197571836,0.9323674425457158,0.9342681170802921,1.3466828140488294,3.3862195368134453,Baseline
S4,1.0500683806794806,0.9213284237088529,1.1899732001901089,0.8545027046175984,0.9183495946249621,1.295186397394382,2.680953658811552,Baseline
S4,1.0499709640429415,0.8641684334729162,1.1213861691647988,0.8211437401730676,0.8602043531452589,1.2206100596051668,1.7257007168031517,Baseline
S4,1.0593701407742357,0.7885592751691354,1.121731883447355,0.7831886517384012,0.785036541627889,1.2430627716477345,0.7108213479622062,Baseline
S4,1.0616529065456184,0.7775962739002886,1.09561992559999,0.7751867242621467,0.7735636652794574,1.2115259671890726,0.710822979988742,Baseline
S4,1.0616529065456184,0.7775962739002886,1.09561992559999,0.7751867242621467,0.7735636652794574,1.2115259671890726,0.710822979988742,Baseline
S4,1.063579560929142,0.7880992206264632,1.0900956420909043,0.8053144632540685,0.7839656851105329,1.2011374289990302,0.6925260579101293,Baseline
S4,1.0537843953409327,0.7382719313851919,0.980364483981743,0.7510236005627832,0.7341423269674936,1.0711318630201023,0.6850455690325374,Baseline
S4,1.0546493223198652,0.7745638825840863,0.9876833049388563,0.7705660460319729,0.7701105023016402,1.0694471690524192,0.7633326507574262,Baseline
S4,1.0598195925657423,0.723327039839108,0.9043479531659572,0.6836021636940787,0.7195183733197311,0.975563065976837,2.1842381862293245,Baseline
S4,1.060848161687621,0.765300478350324,0.9015328560871038,0.7691726173773038,0.7616982080731008,0.9576162644791794,2.9618401420045655,Baseline
S4,1.0621617408550172,0.7347740696243686,0.9185442762272858,0.7255479017648596,0.7319881390523622,0.9919657959567445,2.0379809729073934,Baseline
S4,1.061213700488751,0.7413853742799656,0.9154508944579144,0.7446646663334191,0.7386755397794799,0.985491551501419,1.9044819674853366,Baseline
S4,1.07311692752277,0.8149053859961205,0.8924197347528057,0.7365410517916,0.8115424640802877,0.9282768038250173,0.9565992838294026,Baseline
S4,1.0888133519827643,0.8342252396966632,0.7924723982861385,0.7089207623494149,0.8319987925352077,0.777582526934736,0.538700932539619,Baseline
S4,1.0976106830726555,0.8432447463540196,0.73110472804658,0.6621787340626404,0.8420691812978234,0.6809587467843031,0.4535645517010341,Baseline
S4,1.0974108458632872,0.826171593580291,0.7322478936184563,0.5907673019578459,0.82540738490902,0.6925365984203711,0.33010397344388687,Baseline
S4,1.0974108458632872,0.826171593580291,0.7322478936184563,0.5907673019578459,0.82540738490902,0.6925365984203711,0.33010397344388687,Baseline
S4,1.0956705330351155,0.8132768441481601,0.6923196324366319,0.5957317330667353,0.8122564347684617,0.6368077847530493,0.3337753205272412,Baseline
S4,1.1080022418039437,0.7989886675854545,0.6449782715777564,0.6269367286083262,0.799581642747655,0.5701224923782179,0.24920131591699068,Baseline
S4,1.1206614449783336,0.7621502722821588,0.667195858796403,0.60764636772807,0.7633489961003462,0.6271288955265784,0.20474238866017802,Baseline
S4,1.1206614449783336,0.7621502722821588,0.667195858796403,0.60764636772807,0.7633489961003462,0.6271288955265784,0.20474238866017802,Baseline
S4,1.1137888014145056,0.7089617104679302,0.6838509988324869,0.4190664605021172,0.711759879687523,0.682659243685947,0.33168511956940433,Baseline
S4,1.1058879086798228,0.8941429520032954,0.7696406395102495,0.5787108264076857,0.8971948218077248,0.7164596545364347,0.3344317952506521,Baseline
S4,1.1092265612226664,0.9023062712324958,0.7569236551260496,0.5957317330667353,0.9057289648676892,0.6919278500616732,0.3421996096126148,Baseline
S4,1.1191190055971623,0.8301825429026924,0.7380068188213361,0.6232270438236616,0.8371833397036054,0.7049635235907212,0.6120557027944297,Baseline
S4,1.1099539303050228,0.9566552142942668,0.8525468408084175,0.928348617362329,0.9657066753787145,0.8171457066827754,0.4705507841664194,Baseline
S4,1.1072199484408964,1.0117525530325244,0.9009699301817019,1.0609698484140906,1.0252871748833254,0.8650731223545626,0.4615462016237113,Baseline
S4,1.1105911952342438,1.0469976689836846,0.9368078694138742,1.0660462591720525,1.061642149821246,0.9052578671473925,0.3363272140926588,Baseline
S4,1.1105911952342438,1.0469976689836846,0.9368078694138742,1.0660462591720525,1.061642149821246,0.9052578671473925,0.3363272140926588,Baseline
S4,0.9291301213423732,1.3329103792003683,1.3880412725815605,1.1574216528153713,1.350330099910797,1.4395417415451253,2.5163367950643702,Baseline
S4,0.9313699867268761,1.3486968164609228,1.3649082069611636,1.19687920916135,1.3645907636528074,1.3979980535526024,2.643848941607337,Baseline
S4,0.9313699867268761,1.3486968164609228,1.3649082069611636,1.19687920916135,1.3645907636528074,1.3979980535526024,2.643848941607337,Baseline
S4,0.9313699867268761,1.3486968164609228,1.3649082069611636,1.19687920916135,1.3645907636528074,1.3979980535526024,2.643848941607337,Baseline
S4,0.9400239439382234,1.3736368133392407,1.3763386598652112,1.21529273545614,1.384936157837617,1.4006042960174316,2.349407474409947,Baseline
S4,0.9404927039646643,1.305318681255055,1.2903151251780622,1.2571993815063518,1.3135545442935341,1.301372286207379,1.26096815537324,Baseline
S4,0.9400239064561139,1.3731493888424737,1.3752070648756496,1.21529273545614,1.3859583435605995,1.3985097484733227,1.4356457381309458,Baseline
S4,0.9386453846371315,1.1849571702993233,1.3365802238551248,1.2002891214381628,1.1809798556664761,1.4230306198142495,0.11903962300605438,Baseline
S4,0.9483701493912443,1.1261620782186095,1.3021623786261372,1.176089743989813,1.1216294853250863,1.392662682601739,0.20928305477200307,Baseline
S4,0.9548631510614687,1.1099776507854406,1.2894878857060368,1.131890292826797,1.1032141329858696,1.3793154740097862,0.17483042352289285,Baseline
S4,0.9767156258854652,1.09010979723398,0.977141037103463,1.1661899986700333,1.0924328586524579,0.9357683759836968,0.19535620688887678,Baseline
S4,0.9891204195491018,1.0688484311377995,0.880427291867922,1.1175105613389793,1.0742759784038398,0.7961594922064859,0.2624229864750323,Baseline
S4,0.9900988241762781,0.9008181608497531,0.7355105720770829,1.1048115776874,0.9118669497639781,0.6628238110085249,1.5779047566744548,Baseline
S4,0.990399387459471,0.890395467411113,0.7518451784367567,1.0609698484140906,0.9007856487017345,0.6972282265362947,1.6858844517787785,Baseline
S4,0.990399387459471,0.890395467411113,0.7518451784367567,1.0609698484140906,0.9007856487017345,0.6972282265362947,1.6858844517787785,Baseline
S4,0.990399387459471,0.890395467411113,0.7518451784367567,1.0609698484140906,0.9007856487017345,0.6972282265362947,1.6858844517787785,Baseline
S4,1.0426664285079519,0.8529171156855067,0.7648671535045042,0.5671366098795321,0.857751110828164,0.7366287123302785,0.6762924162785201,Baseline
S4,1.0426664285079519,0.8529171156855067,0.7648671535045042,0.5671366098795321,0.857751110828164,0.7366287123302785,0.6762924162785201,Baseline
S4,1.0309613719031085,0.8971243025044314,0.878255601790052,0.6751626308089665,0.899086984724506,0.8851290578188524,0.49225249199618304,Baseline
S4,0.990156747017621,1.023779248770516,1.2456482928296106,0.8758866561846054,1.0225937500523574,1.3452758101738296,2.209051489500649,Baseline
S4,0.9882659296356248,0.9955197064081365,1.153044046042267,0.9452276831325532,0.9948563970365251,1.2248497544765449,2.365352911769075,Baseline
S4,0.9788865885176601,1.0237071695451543,1.2009483111213632,1.0334121900137245,1.0219507225482898,1.2793341034206045,2.210352882189624,Baseline
S4,0.9746119595236974,1.0210378156733892,1.1571337464226477,1.0334121900137245,1.0195808639326667,1.2200823611465432,2.144783061845524,Baseline
S4,0.9685314963767382,1.106639564254145,1.101989126394082,1.1726508850892579,1.1041674955409821,1.1060333853303483,1.223919087763421,Baseline
S4,0.965728068265724,1.1154067522573021,1.101345489696235,1.1935910794658517,1.1128060372017374,1.101522690383131,1.050747533462638,Baseline
S4,0.9534165257124139,1.0829018929866407,1.125421069756684,1.1529700310737738,1.078951395429005,1.1486329936938535,1.0927239001693727,Baseline
S4,0.949284359492223,1.0738468182301066,1.1256450218996463,1.1154860856843798,1.0691674989210378,1.152276952973972,1.06025186276084,Baseline
S4,0.9357262819943161,1.0581659115857602,1.0830192384697797,1.144840982676074,1.0540222229619884,1.0980987537609228,0.9628777847345901,Baseline
S4,0.9171343053526035,1.156819561380277,0.9754183608877481,1.2916154676345446,1.152357782698561,0.8888121639067939,0.777252119092816,Baseline
S4,0.9172436069144919,1.1529342700402518,0.967062067353736,1.3122879303047523,1.1482177577437527,0.8775972859042281,0.7772521069201382,Baseline
S4,0.9125094528927039,1.147112049041767,1.0027227049504754,1.3233187563855746,1.1421136945926995,0.9363585708998012,0.657832392324011,Baseline
S4,0.9133535691520792,1.1715377242719591,0.9735535626449243,1.3412014422826768,1.1665084843653195,0.8768949760270085,0.1936000421760206,Baseline
S4,0.9041251546112485,1.1832859940094864,0.9500424556600608,1.359208980444367,1.1780140182506151,0.8314326493803263,0.12733406148098603,Baseline
S4,0.9012643783083284,1.181684673636588,0.9470565628965326,1.3338578803786902,1.1758494215608508,0.8271143198710953,0.1537365907688028,Baseline
S4,0.897767028193344,1.174043724659544,0.9571693764746516,1.327043791590038,1.1673098042242205,0.848409857262315,0.16307337243804526,Baseline
S4,0.8877211921395418,1.1669409245382771,0.9130257608609182,1.3189223485570511,1.1603068854005918,0.7798411198214218,0.2552686012126396,Baseline
S4,0.8933232162855052,1.148221023664066,0.9457497838313331,1.292864612187383,1.1416683797026574,0.8446822677581441,0.26222314950386655,Baseline
S4,0.8970480041548156,1.1436027105589874,0.962245243416667,1.2769380191386979,1.1371680422550337,0.8738645198394573,0.2366076683513698,Baseline
S4,0.898890817639348,1.1848132368758473,1.0113706661923505,1.2814311156170184,1.1775482125726093,0.9279659395792598,0.2957685830341342,Baseline
S4,0.8951092423012279,1.214388442854252,1.027735163350988,1.3227676032175673,1.2071252332914733,0.937049240377728,0.3692064530580977,Baseline
S4,0.8923285211742285,1.1748378687024148,1.0078210472734075,1.302099359417293,1.1678728591835383,0.9277971327485047,0.44082232076614053,Baseline
S4,0.888233712412175,1.174120274049622,1.026260064143437,1.3106098127468175,1.1669295437698903,0.9566441177686069,0.44609970858873615,Baseline
S4,0.8914000334893664,1.1709068362163153,1.0201084907069058,1.2834774763893226,1.1637872669465845,0.9489082814731045,0.4447686123374879,Baseline
S4,0.8881897190533328,1.1373511049115699,1.0126232170849052,1.2834774763893226,1.1304352439548395,0.9551247186808343,0.431278848262015,Baseline
S4,0.886062322187106,1.12785295688874,1.0088596706166104,1.2834774763893226,1.1209875345731348,0.9543019194474337,0.48529595273599135,Baseline
S4,0.8871247579684314,1.119457617697127,1.001601013462007,1.3035318119579058,1.1126503791563946,0.9475764974898528,0.5805933082255934,Baseline
S4,0.9555709053935667,0.8546337435801132,1.0827729849401506,0.9645180440128094,0.8492724949573939,1.1698489853702272,0.5627738759981282,Social_Stress
S4,0.9746247774295029,0.8626120117880145,1.3827369027150984,0.9425537717234089,0.8568876095145388,1.5581149614841108,0.2719093395086444,Social_Stress
